event_id,entry_timestamp,trigger_state,context_state,label_horizon,label_timestamp,label_return_bps,future_label_used_for_signal,simulated_order_intent,broker_or_private_endpoint_called
pullback_reclaim_24_dd100_4htrend100_v1_00163,2024-11-12T06:50:00+00:00,"{""prior_high"": 89418.45, ""pullback_depth"": 0.01395003, ""pullback_low"": 88171.06, ""volume_ratio"": 2.01803272}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-12T06:50:00+00:00"", ""trend_4h"": 0.02255352}",60m,2024-11-12T07:50:00+00:00,-66.137022,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00164,2024-11-18T15:50:00+00:00,"{""prior_high"": 92034.66, ""pullback_depth"": 0.02800478, ""pullback_low"": 89457.25, ""volume_ratio"": 4.81877204}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-18T15:50:00+00:00"", ""trend_4h"": 0.01632392}",60m,2024-11-18T16:50:00+00:00,-109.307734,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00165,2024-12-04T20:05:00+00:00,"{""prior_high"": 96471.8, ""pullback_depth"": 0.01074117, ""pullback_low"": 95435.58, ""volume_ratio"": 4.91290393}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-04T20:05:00+00:00"", ""trend_4h"": 0.01580989}",60m,2024-12-04T21:05:00+00:00,95.907017,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00166,2024-12-04T20:10:00+00:00,"{""prior_high"": 96471.8, ""pullback_depth"": 0.01012835, ""pullback_low"": 95494.7, ""volume_ratio"": 2.57424442}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-04T20:10:00+00:00"", ""trend_4h"": 0.01580989}",60m,2024-12-04T21:10:00+00:00,48.640816,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00167,2024-12-04T23:30:00+00:00,"{""prior_high"": 98500.0, ""pullback_depth"": 0.0105731, ""pullback_low"": 97458.55, ""volume_ratio"": 2.74440336}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-04T23:30:00+00:00"", ""trend_4h"": 0.01908996}",60m,2024-12-05T00:30:00+00:00,-45.006525,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00168,2024-12-05T02:45:00+00:00,"{""prior_high"": 98780.0, ""pullback_depth"": 0.01067412, ""pullback_low"": 97725.61, ""volume_ratio"": 15.62851239}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-05T02:45:00+00:00"", ""trend_4h"": 0.01634207}",60m,2024-12-05T03:45:00+00:00,198.606647,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00169,2024-12-05T03:00:00+00:00,"{""prior_high"": 98780.0, ""pullback_depth"": 0.01067412, ""pullback_low"": 97725.61, ""volume_ratio"": 2.69602916}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-05T03:00:00+00:00"", ""trend_4h"": 0.03078473}",60m,2024-12-05T04:00:00+00:00,105.050596,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00170,2024-12-05T03:05:00+00:00,"{""prior_high"": 98780.0, ""pullback_depth"": 0.01067412, ""pullback_low"": 97725.61, ""volume_ratio"": 4.39438967}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-05T03:05:00+00:00"", ""trend_4h"": 0.03078473}",60m,2024-12-05T04:05:00+00:00,-50.440955,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00171,2024-12-09T14:45:00+00:00,"{""prior_high"": 99438.22, ""pullback_depth"": 0.01220456, ""pullback_low"": 98224.62, ""volume_ratio"": 58.40631306}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-09T14:45:00+00:00"", ""trend_4h"": 0.01014238}",60m,2024-12-09T15:45:00+00:00,-223.102807,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00172,2024-12-13T17:50:00+00:00,"{""prior_high"": 101303.55, ""pullback_depth"": 0.01538742, ""pullback_low"": 99744.75, ""volume_ratio"": 6.45682844}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-13T17:50:00+00:00"", ""trend_4h"": 0.01140063}",60m,2024-12-13T18:50:00+00:00,-10.071579,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00173,2024-12-16T15:15:00+00:00,"{""prior_high"": 104829.35, ""pullback_depth"": 0.01020077, ""pullback_low"": 103760.01, ""volume_ratio"": 5.1887557}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-16T15:15:00+00:00"", ""trend_4h"": 0.01378408}",60m,2024-12-16T16:15:00+00:00,51.524938,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00174,2024-12-16T15:20:00+00:00,"{""prior_high"": 104829.35, ""pullback_depth"": 0.01020077, ""pullback_low"": 103760.01, ""volume_ratio"": 2.14386191}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-16T15:20:00+00:00"", ""trend_4h"": 0.01378408}",60m,2024-12-16T16:20:00+00:00,22.563551,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00175,2024-12-20T15:10:00+00:00,"{""prior_high"": 95650.0, ""pullback_depth"": 0.02069284, ""pullback_low"": 93670.73, ""volume_ratio"": 1.73206082}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-20T15:10:00+00:00"", ""trend_4h"": 0.01408878}",60m,2024-12-20T16:10:00+00:00,119.525575,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00176,2024-12-23T22:55:00+00:00,"{""prior_high"": 94262.31, ""pullback_depth"": 0.01119429, ""pullback_low"": 93207.11, ""volume_ratio"": 5.10678237}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-23T22:55:00+00:00"", ""trend_4h"": 0.01596958}",60m,2024-12-23T23:55:00+00:00,-20.444876,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00177,2024-12-31T11:40:00+00:00,"{""prior_high"": 94676.08, ""pullback_depth"": 0.01061926, ""pullback_low"": 93670.69, ""volume_ratio"": 5.2778828}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-31T11:40:00+00:00"", ""trend_4h"": 0.01320751}",60m,2024-12-31T12:40:00+00:00,45.94913,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00178,2024-12-31T12:05:00+00:00,"{""prior_high"": 94676.08, ""pullback_depth"": 0.01061926, ""pullback_low"": 93670.69, ""volume_ratio"": 46.89574977}","{""context_interval"": ""15m"", ""feature_time"": ""2024-12-31T12:05:00+00:00"", ""trend_4h"": 0.01451963}",60m,2024-12-31T13:05:00+00:00,38.138698,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00179,2025-01-13T15:20:00+00:00,"{""prior_high"": 93067.14, ""pullback_depth"": 0.03899002, ""pullback_low"": 89438.45, ""volume_ratio"": 1.91473896}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-13T15:20:00+00:00"", ""trend_4h"": 0.01015708}",60m,2025-01-13T16:20:00+00:00,-135.82892,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00180,2025-01-16T19:45:00+00:00,"{""prior_high"": 100304.03, ""pullback_depth"": 0.0100988, ""pullback_low"": 99291.08, ""volume_ratio"": 15.06924812}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-16T19:45:00+00:00"", ""trend_4h"": 0.01548109}",60m,2025-01-16T20:45:00+00:00,0.415438,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00181,2025-01-16T20:00:00+00:00,"{""prior_high"": 100304.03, ""pullback_depth"": 0.0100988, ""pullback_low"": 99291.08, ""volume_ratio"": 1.94861321}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-16T20:00:00+00:00"", ""trend_4h"": 0.01123057}",60m,2025-01-16T21:00:00+00:00,-29.851839,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00182,2025-01-21T18:20:00+00:00,"{""prior_high"": 106382.5, ""pullback_depth"": 0.0141653, ""pullback_low"": 104875.56, ""volume_ratio"": 7.53151897}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-21T18:20:00+00:00"", ""trend_4h"": 0.01704406}",60m,2025-01-21T19:20:00+00:00,27.416169,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00183,2025-01-23T14:45:00+00:00,"{""prior_high"": 102567.37, ""pullback_depth"": 0.01146563, ""pullback_low"": 101391.37, ""volume_ratio"": 50.71627573}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-23T14:45:00+00:00"", ""trend_4h"": 0.03116783}",60m,2025-01-23T15:45:00+00:00,-51.22619,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00184,2025-01-24T05:10:00+00:00,"{""prior_high"": 104441.67, ""pullback_depth"": 0.01535182, ""pullback_low"": 102838.3, ""volume_ratio"": 1.44987716}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-24T05:10:00+00:00"", ""trend_4h"": 0.01047043}",60m,2025-01-24T06:10:00+00:00,23.554304,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00185,2025-01-27T21:05:00+00:00,"{""prior_high"": 101996.32, ""pullback_depth"": 0.02741256, ""pullback_low"": 99200.34, ""volume_ratio"": 2.90228001}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-27T21:05:00+00:00"", ""trend_4h"": 0.01516211}",60m,2025-01-27T22:05:00+00:00,-42.389738,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00186,2025-01-29T20:20:00+00:00,"{""prior_high"": 102693.79, ""pullback_depth"": 0.01228224, ""pullback_low"": 101432.48, ""volume_ratio"": 9.67870492}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-29T20:20:00+00:00"", ""trend_4h"": 0.01376514}",60m,2025-01-29T21:20:00+00:00,17.280108,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00187,2025-01-29T20:25:00+00:00,"{""prior_high"": 102693.79, ""pullback_depth"": 0.01228224, ""pullback_low"": 101432.48, ""volume_ratio"": 20.46574291}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-29T20:25:00+00:00"", ""trend_4h"": 0.01376514}",60m,2025-01-29T21:25:00+00:00,-20.875485,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00188,2025-01-29T20:30:00+00:00,"{""prior_high"": 102693.79, ""pullback_depth"": 0.01228224, ""pullback_low"": 101432.48, ""volume_ratio"": 1.57928695}","{""context_interval"": ""15m"", ""feature_time"": ""2025-01-29T20:30:00+00:00"", ""trend_4h"": 0.02480983}",60m,2025-01-29T21:30:00+00:00,-39.018145,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00189,2025-02-03T15:20:00+00:00,"{""prior_high"": 95882.22, ""pullback_depth"": 0.01772883, ""pullback_low"": 94182.34, ""volume_ratio"": 2.15256129}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T15:20:00+00:00"", ""trend_4h"": 0.01390615}",60m,2025-02-03T16:20:00+00:00,60.608296,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00190,2025-02-03T15:25:00+00:00,"{""prior_high"": 95882.22, ""pullback_depth"": 0.01772883, ""pullback_low"": 94182.34, ""volume_ratio"": 3.67454992}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T15:25:00+00:00"", ""trend_4h"": 0.01390615}",60m,2025-02-03T16:25:00+00:00,62.371633,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00191,2025-02-03T15:40:00+00:00,"{""prior_high"": 95743.88, ""pullback_depth"": 0.01630955, ""pullback_low"": 94182.34, ""volume_ratio"": 6.42278784}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T15:40:00+00:00"", ""trend_4h"": 0.03113695}",60m,2025-02-03T16:40:00+00:00,23.659928,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00192,2025-02-03T15:45:00+00:00,"{""prior_high"": 95743.88, ""pullback_depth"": 0.01630955, ""pullback_low"": 94182.34, ""volume_ratio"": 4.97851391}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T15:45:00+00:00"", ""trend_4h"": 0.03674921}",60m,2025-02-03T16:45:00+00:00,-20.450921,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00193,2025-02-03T19:00:00+00:00,"{""prior_high"": 99499.97, ""pullback_depth"": 0.01384784, ""pullback_low"": 98122.11, ""volume_ratio"": 1.68713066}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T19:00:00+00:00"", ""trend_4h"": 0.03485441}",60m,2025-02-03T20:00:00+00:00,168.556768,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00194,2025-02-03T19:15:00+00:00,"{""prior_high"": 99499.97, ""pullback_depth"": 0.01370573, ""pullback_low"": 98136.25, ""volume_ratio"": 1.26333108}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T19:15:00+00:00"", ""trend_4h"": 0.03152795}",60m,2025-02-03T20:15:00+00:00,98.376843,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00195,2025-02-03T19:40:00+00:00,"{""prior_high"": 99499.97, ""pullback_depth"": 0.01359036, ""pullback_low"": 98147.73, ""volume_ratio"": 1.51200338}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T19:40:00+00:00"", ""trend_4h"": 0.02240538}",60m,2025-02-03T20:40:00+00:00,25.092305,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00196,2025-02-03T19:45:00+00:00,"{""prior_high"": 99499.97, ""pullback_depth"": 0.01359036, ""pullback_low"": 98147.73, ""volume_ratio"": 9.45563331}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-03T19:45:00+00:00"", ""trend_4h"": 0.0251439}",60m,2025-02-03T20:45:00+00:00,-19.016015,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00197,2025-02-14T17:35:00+00:00,"{""prior_high"": 97443.12, ""pullback_depth"": 0.01061686, ""pullback_low"": 96408.58, ""volume_ratio"": 13.3502667}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-14T17:35:00+00:00"", ""trend_4h"": 0.0105562}",60m,2025-02-14T18:35:00+00:00,70.258019,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00198,2025-02-18T22:25:00+00:00,"{""prior_high"": 95323.97, ""pullback_depth"": 0.01566773, ""pullback_low"": 93830.46, ""volume_ratio"": 1.57336572}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-18T22:25:00+00:00"", ""trend_4h"": 0.01016521}",60m,2025-02-18T23:25:00+00:00,18.348674,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00199,2025-02-28T16:35:00+00:00,"{""prior_high"": 82313.99, ""pullback_depth"": 0.01371018, ""pullback_low"": 81185.45, ""volume_ratio"": 2.02909444}","{""context_interval"": ""15m"", ""feature_time"": ""2025-02-28T16:35:00+00:00"", ""trend_4h"": 0.04044249}",60m,2025-02-28T17:35:00+00:00,-79.143673,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00200,2025-03-02T16:15:00+00:00,"{""prior_high"": 86198.39, ""pullback_depth"": 0.01331127, ""pullback_low"": 85050.98, ""volume_ratio"": 11.82070393}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-02T16:15:00+00:00"", ""trend_4h"": 0.02248136}",60m,2025-03-02T17:15:00+00:00,297.474983,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00201,2025-03-02T16:30:00+00:00,"{""prior_high"": 86198.39, ""pullback_depth"": 0.01331127, ""pullback_low"": 85050.98, ""volume_ratio"": 7.46360096}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-02T16:30:00+00:00"", ""trend_4h"": 0.03413353}",60m,2025-03-02T17:30:00+00:00,352.335604,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00202,2025-03-02T16:35:00+00:00,"{""prior_high"": 86198.39, ""pullback_depth"": 0.01331127, ""pullback_low"": 85050.98, ""volume_ratio"": 21.79069492}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-02T16:35:00+00:00"", ""trend_4h"": 0.03413353}",60m,2025-03-02T17:35:00+00:00,238.618881,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00203,2025-03-02T17:15:00+00:00,"{""prior_high"": 86198.39, ""pullback_depth"": 0.01213596, ""pullback_low"": 85152.29, ""volume_ratio"": 1.47851962}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-02T17:15:00+00:00"", ""trend_4h"": 0.06615912}",60m,2025-03-02T18:15:00+00:00,179.785838,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00204,2025-03-02T17:20:00+00:00,"{""prior_high"": 86198.39, ""pullback_depth"": 0.01213596, ""pullback_low"": 85152.29, ""volume_ratio"": 2.01386923}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-02T17:20:00+00:00"", ""trend_4h"": 0.06615912}",60m,2025-03-02T18:20:00+00:00,146.714083,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00205,2025-03-02T17:40:00+00:00,"{""prior_high"": 88555.48, ""pullback_depth"": 0.01725257, ""pullback_low"": 87027.67, ""volume_ratio"": 5.53087155}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-02T17:40:00+00:00"", ""trend_4h"": 0.08139499}",60m,2025-03-02T18:40:00+00:00,-204.778493,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00206,2025-03-04T17:35:00+00:00,"{""prior_high"": 84921.6, ""pullback_depth"": 0.03328729, ""pullback_low"": 82094.79, ""volume_ratio"": 2.14843033}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-04T17:35:00+00:00"", ""trend_4h"": 0.02479611}",60m,2025-03-04T18:35:00+00:00,14.165066,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00207,2025-03-04T19:00:00+00:00,"{""prior_high"": 84921.6, ""pullback_depth"": 0.01720034, ""pullback_low"": 83460.92, ""volume_ratio"": 1.30615051}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-04T19:00:00+00:00"", ""trend_4h"": 0.03814177}",60m,2025-03-04T20:00:00+00:00,100.328402,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00208,2025-03-06T22:00:00+00:00,"{""prior_high"": 91046.56, ""pullback_depth"": 0.02732228, ""pullback_low"": 88558.96, ""volume_ratio"": 39.32000425}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-06T22:00:00+00:00"", ""trend_4h"": 0.01212493}",60m,2025-03-06T23:00:00+00:00,-19.319696,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00209,2025-03-07T14:45:00+00:00,"{""prior_high"": 89648.24, ""pullback_depth"": 0.01193387, ""pullback_low"": 88578.39, ""volume_ratio"": 18.13208161}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-07T14:45:00+00:00"", ""trend_4h"": 0.01042248}",60m,2025-03-07T15:45:00+00:00,-190.332104,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00210,2025-03-11T18:45:00+00:00,"{""prior_high"": 82100.81, ""pullback_depth"": 0.01561592, ""pullback_low"": 80818.73, ""volume_ratio"": 6.20198627}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-11T18:45:00+00:00"", ""trend_4h"": 0.04254817}",60m,2025-03-11T19:45:00+00:00,12.17483,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00211,2025-03-11T18:50:00+00:00,"{""prior_high"": 82100.81, ""pullback_depth"": 0.01561592, ""pullback_low"": 80818.73, ""volume_ratio"": 6.0255922}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-11T18:50:00+00:00"", ""trend_4h"": 0.04254817}",60m,2025-03-11T19:50:00+00:00,-42.092929,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00212,2025-03-12T09:00:00+00:00,"{""prior_high"": 82543.7, ""pullback_depth"": 0.0140024, ""pullback_low"": 81387.89, ""volume_ratio"": 1.67878089}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-12T09:00:00+00:00"", ""trend_4h"": 0.0105832}",60m,2025-03-12T10:00:00+00:00,-22.870047,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00213,2025-03-14T15:15:00+00:00,"{""prior_high"": 83500.0, ""pullback_depth"": 0.01031102, ""pullback_low"": 82639.03, ""volume_ratio"": 7.40228349}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-14T15:15:00+00:00"", ""trend_4h"": 0.01285486}",60m,2025-03-14T16:15:00+00:00,19.749375,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00214,2025-03-14T15:20:00+00:00,"{""prior_high"": 83500.0, ""pullback_depth"": 0.01031102, ""pullback_low"": 82639.03, ""volume_ratio"": 16.30573408}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-14T15:20:00+00:00"", ""trend_4h"": 0.01285486}",60m,2025-03-14T16:20:00+00:00,5.533341,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00215,2025-03-14T15:25:00+00:00,"{""prior_high"": 83500.0, ""pullback_depth"": 0.01031102, ""pullback_low"": 82639.03, ""volume_ratio"": 2.55143591}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-14T15:25:00+00:00"", ""trend_4h"": 0.01285486}",60m,2025-03-14T16:25:00+00:00,-51.629602,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00216,2025-03-14T15:30:00+00:00,"{""prior_high"": 83500.0, ""pullback_depth"": 0.01031102, ""pullback_low"": 82639.03, ""volume_ratio"": 3.62348312}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-14T15:30:00+00:00"", ""trend_4h"": 0.02063002}",60m,2025-03-14T16:30:00+00:00,-87.038824,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00217,2025-03-14T15:35:00+00:00,"{""prior_high"": 83671.93, ""pullback_depth"": 0.01234464, ""pullback_low"": 82639.03, ""volume_ratio"": 2.20869835}","{""context_interval"": ""15m"", ""feature_time"": ""2025-03-14T15:35:00+00:00"", ""trend_4h"": 0.02063002}",60m,2025-03-14T16:35:00+00:00,-80.500588,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00218,2025-04-02T15:05:00+00:00,"{""prior_high"": 85400.97, ""pullback_depth"": 0.01034344, ""pullback_low"": 84517.63, ""volume_ratio"": 41.73430635}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-02T15:05:00+00:00"", ""trend_4h"": 0.01094929}",60m,2025-04-02T16:05:00+00:00,18.668971,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00219,2025-04-02T20:15:00+00:00,"{""prior_high"": 87258.91, ""pullback_depth"": 0.01304325, ""pullback_low"": 86120.77, ""volume_ratio"": 14.66136761}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-02T20:15:00+00:00"", ""trend_4h"": 0.01031298}",60m,2025-04-02T21:15:00+00:00,-406.451672,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00220,2025-04-04T17:35:00+00:00,"{""prior_high"": 83663.11, ""pullback_depth"": 0.01171807, ""pullback_low"": 82682.74, ""volume_ratio"": 9.68355183}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-04T17:35:00+00:00"", ""trend_4h"": 0.0110207}",60m,2025-04-04T18:35:00+00:00,-10.052826,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00221,2025-04-07T14:10:00+00:00,"{""prior_high"": 77459.09, ""pullback_depth"": 0.02097791, ""pullback_low"": 75834.16, ""volume_ratio"": 9.3194512}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-07T14:10:00+00:00"", ""trend_4h"": 0.0276907}",60m,2025-04-07T15:10:00+00:00,-193.827948,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00222,2025-04-07T14:15:00+00:00,"{""prior_high"": 77459.09, ""pullback_depth"": 0.02097791, ""pullback_low"": 75834.16, ""volume_ratio"": 8.41909417}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-07T14:15:00+00:00"", ""trend_4h"": 0.03217113}",60m,2025-04-07T15:15:00+00:00,-276.547684,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00223,2025-04-08T01:35:00+00:00,"{""prior_high"": 80157.27, ""pullback_depth"": 0.01647574, ""pullback_low"": 78836.62, ""volume_ratio"": 3.39642122}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-08T01:35:00+00:00"", ""trend_4h"": 0.01056292}",60m,2025-04-08T02:35:00+00:00,-9.127684,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00224,2025-04-08T01:50:00+00:00,"{""prior_high"": 80157.27, ""pullback_depth"": 0.01647574, ""pullback_low"": 78836.62, ""volume_ratio"": 62.91826351}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-08T01:50:00+00:00"", ""trend_4h"": 0.01789155}",60m,2025-04-08T02:50:00+00:00,-74.626699,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00225,2025-04-09T16:50:00+00:00,"{""prior_high"": 78209.7, ""pullback_depth"": 0.01743492, ""pullback_low"": 76846.12, ""volume_ratio"": 3.26935685}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-09T16:50:00+00:00"", ""trend_4h"": 0.01841937}",60m,2025-04-09T17:50:00+00:00,443.929047,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00226,2025-04-09T17:00:00+00:00,"{""prior_high"": 78209.7, ""pullback_depth"": 0.01743492, ""pullback_low"": 76846.12, ""volume_ratio"": 4.95640391}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-09T17:00:00+00:00"", ""trend_4h"": 0.01787409}",60m,2025-04-09T18:00:00+00:00,399.060392,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00227,2025-04-09T17:20:00+00:00,"{""prior_high"": 78209.7, ""pullback_depth"": 0.01478678, ""pullback_low"": 77053.23, ""volume_ratio"": 35.73701299}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-09T17:20:00+00:00"", ""trend_4h"": 0.01844682}",60m,2025-04-09T18:20:00+00:00,247.135824,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00228,2025-04-09T17:25:00+00:00,"{""prior_high"": 78209.7, ""pullback_depth"": 0.01478678, ""pullback_low"": 77053.23, ""volume_ratio"": 23.87224852}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-09T17:25:00+00:00"", ""trend_4h"": 0.01844682}",60m,2025-04-09T18:25:00+00:00,185.202744,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00229,2025-04-09T17:30:00+00:00,"{""prior_high"": 78209.7, ""pullback_depth"": 0.01478678, ""pullback_low"": 77053.23, ""volume_ratio"": 3.11815614}","{""context_interval"": ""15m"", ""feature_time"": ""2025-04-09T17:30:00+00:00"", ""trend_4h"": 0.05527433}",60m,2025-04-09T18:30:00+00:00,127.973103,False,long_target_position_replay,False
