sample_index,sample_captured_at,timestamp,ts,symbol,side,level,price,size,liquidation_orders,order_count,source_record_id
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,13,63906.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:13
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,14,63906,0.03,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:14
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,15,63905.8,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:15
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,16,63905.3,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:16
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,17,63905.1,0.15,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:17
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,18,63904.9,0.03,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:18
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,19,63904.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:19
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,20,63904.6,0.06,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:20
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,21,63904.2,0.31,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:21
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,22,63904,0.05,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:22
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,23,63903.9,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:23
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,24,63903.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:24
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,25,63903.5,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:25
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,26,63903.4,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:26
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,27,63903.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:27
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,28,63903,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:28
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,29,63902.9,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:29
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,30,63902.8,6.27,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:30
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,31,63902.7,75.11,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:31
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,32,63902.5,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:32
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,33,63902.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:33
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,34,63901.9,0.15,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:34
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,35,63901.8,0.29,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:35
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,36,63901.7,0.04,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:36
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,37,63901.6,0.03,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:37
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,38,63901.5,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:38
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,39,63901.3,0.2,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:39
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,40,63901.2,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:40
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,41,63901.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:41
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,42,63901,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:42
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,43,63900.9,69.49,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:43
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,44,63900.8,0.62,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:44
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,45,63900.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:45
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,46,63900.6,75.41,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:46
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,47,63900.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:47
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,48,63900.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:48
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,49,63900.1,0.47,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:49
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,50,63900,18.71,0,12,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:50
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,1,63909.1,1433.61,0,73,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:1
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,2,63909.2,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:2
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,3,63909.5,0.32,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:3
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,4,63909.6,1.58,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:4
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,5,63910,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:5
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,6,63910.1,38.43,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:6
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,7,63910.2,193.56,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:7
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,8,63910.3,0.02,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:8
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,9,63910.4,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:9
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,10,63910.5,1.01,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:10
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,11,63910.6,130.84,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:11
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,12,63910.7,9.76,0,4,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:12
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,13,63910.8,140.64,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:13
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,14,63911.2,1.58,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:14
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,15,63911.6,77.36,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:15
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,16,63911.7,60.29,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:16
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,17,63911.8,12.01,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:17
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,18,63912,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:18
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,19,63912.2,1.57,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:19
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,20,63912.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:20
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,21,63912.7,0.03,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:21
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,22,63912.8,140.64,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:22
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,23,63912.9,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:23
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,24,63913.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:24
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,25,63913.4,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:25
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,26,63913.8,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:26
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,27,63914,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:27
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,28,63914.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:28
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,29,63914.2,34.1,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:29
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,30,63914.4,14.39,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:30
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,31,63914.5,36.02,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:31
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,32,63914.6,321.35,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:32
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,33,63914.7,75.01,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:33
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,34,63914.9,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:34
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,35,63915,20.63,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:35
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,36,63915.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:36
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,37,63915.3,37.51,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:37
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,38,63915.4,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:38
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,39,63915.6,0.25,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:39
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,40,63915.8,0.03,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:40
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,41,63915.9,0.39,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:41
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,42,63916,479.37,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:42
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,43,63916.1,87.17,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:43
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,44,63916.2,3.9,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:44
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,45,63916.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:45
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,46,63916.4,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:46
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,47,63916.5,142.21,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:47
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,48,63916.6,61.23,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:48
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,49,63916.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:49
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,ask,50,63916.8,376.43,0,4,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:ask:50
