timestamp,open_time,symbol,open,high,low,close,volume_contracts,volume_base,volume_quote,confirm,source_record_id
2026-05-11T12:00:00Z,1778500800000,BTCUSDT,81153,81434.8,80404.5,81405.4,1863537.93,18635.3793,1509706079.93624,1,okx:BTC-USDT-SWAP:1778500800000
2026-05-11T16:00:00Z,1778515200000,BTCUSDT,81405.5,82100,81303.1,81916.1,1722099.12,17220.9912,1408111979.10391,1,okx:BTC-USDT-SWAP:1778515200000
2026-05-11T20:00:00Z,1778529600000,BTCUSDT,81916.1,82032.2,81537.5,81696.6,494810.35,4948.1035,404598803.4493,1,okx:BTC-USDT-SWAP:1778529600000
2026-05-12T00:00:00Z,1778544000000,BTCUSDT,81696.6,81751.1,80666,81020.4,1292132.71,12921.3271,1048638797.3853,1,okx:BTC-USDT-SWAP:1778544000000
2026-05-12T04:00:00Z,1778558400000,BTCUSDT,81020.5,81287.3,80770.7,80809.9,926978.3,9269.783,751166226.46769,1,okx:BTC-USDT-SWAP:1778558400000
2026-05-12T08:00:00Z,1778572800000,BTCUSDT,80810,80924.9,80457.8,80733.3,1013096.6,10130.966,817751830.37288,1,okx:BTC-USDT-SWAP:1778572800000
2026-05-12T12:00:00Z,1778587200000,BTCUSDT,80733.3,80962,80135,80286.8,2482960.69,24829.6069,2000669430.4786,1,okx:BTC-USDT-SWAP:1778587200000
2026-05-12T16:00:00Z,1778601600000,BTCUSDT,80286.9,80829.8,79779,80788.5,1595359.9,15953.599,1280849560.91603,1,okx:BTC-USDT-SWAP:1778601600000
2026-05-12T20:00:00Z,1778616000000,BTCUSDT,80788.5,80843.1,80387.8,80460.2,434762.5,4347.625,350507956.95248,1,okx:BTC-USDT-SWAP:1778616000000
2026-05-13T00:00:00Z,1778630400000,BTCUSDT,80460.2,81274.3,80363.5,81211.9,983307.19,9833.0719,796055142.43996,1,okx:BTC-USDT-SWAP:1778630400000
2026-05-13T04:00:00Z,1778644800000,BTCUSDT,81212,81250,80851,80983.3,687104.48,6871.0448,556870177.78876,1,okx:BTC-USDT-SWAP:1778644800000
2026-05-13T08:00:00Z,1778659200000,BTCUSDT,80983.3,81320.1,80462,80468.3,1340864.66,13408.6466,1085098085.37498,1,okx:BTC-USDT-SWAP:1778659200000
2026-05-13T12:00:00Z,1778673600000,BTCUSDT,80468.3,80565.7,78764.1,78800.1,3612238.02,36122.3802,2878123348.47924,1,okx:BTC-USDT-SWAP:1778673600000
2026-05-13T16:00:00Z,1778688000000,BTCUSDT,78800.1,79768,78721.5,79607.7,1591263.87,15912.6387,1260714100.43515,1,okx:BTC-USDT-SWAP:1778688000000
2026-05-13T20:00:00Z,1778702400000,BTCUSDT,79607.7,79728.4,79170.8,79288.2,537011.31,5370.1131,426516161.99856,1,okx:BTC-USDT-SWAP:1778702400000
2026-05-14T00:00:00Z,1778716800000,BTCUSDT,79288.2,79658.2,78863,79008.1,1189669.51,11896.6951,943718396.6724,1,okx:BTC-USDT-SWAP:1778716800000
2026-05-14T04:00:00Z,1778731200000,BTCUSDT,79008.2,79970,78940,79708.2,1129240.03,11292.4003,899318538.14768,1,okx:BTC-USDT-SWAP:1778731200000
2026-05-14T08:00:00Z,1778745600000,BTCUSDT,79708.2,79908,79190.1,79225,992192.39,9921.9239,789696883.37838,1,okx:BTC-USDT-SWAP:1778745600000
2026-05-14T12:00:00Z,1778760000000,BTCUSDT,79225,81286.8,79199.2,81241.8,3576661.18,35766.6118,2873714838.59126,1,okx:BTC-USDT-SWAP:1778760000000
2026-05-14T16:00:00Z,1778774400000,BTCUSDT,81241.9,82001,81015.6,81380.8,3020201.47,30202.0147,2463139098.3297,1,okx:BTC-USDT-SWAP:1778774400000
2026-05-14T20:00:00Z,1778788800000,BTCUSDT,81380.9,81550,81012,81060,653260.66,6532.6066,531099677.76116,1,okx:BTC-USDT-SWAP:1778788800000
2026-05-15T00:00:00Z,1778803200000,BTCUSDT,81059.9,81630.5,80691.6,81021.1,1645653.64,16456.5364,1334972863.39854,1,okx:BTC-USDT-SWAP:1778803200000
2026-05-15T04:00:00Z,1778817600000,BTCUSDT,81021.2,81067.7,80251.5,80787.2,1764402.91,17644.0291,1422444407.19842,1,okx:BTC-USDT-SWAP:1778817600000
2026-05-15T08:00:00Z,1778832000000,BTCUSDT,80787.2,80799.9,80333,80592,945856.28,9458.5628,761939706.65142,1,okx:BTC-USDT-SWAP:1778832000000
2026-05-15T12:00:00Z,1778846400000,BTCUSDT,80591.9,80609.6,78588.2,79117.2,4196103.51,41961.0351,3329314075.80751,1,okx:BTC-USDT-SWAP:1778846400000
2026-05-15T16:00:00Z,1778860800000,BTCUSDT,79117.1,79530,79017.5,79101.3,953035.3,9530.353,755439556.81629,1,okx:BTC-USDT-SWAP:1778860800000
2026-05-15T20:00:00Z,1778875200000,BTCUSDT,79101.4,79184.1,78856.5,79082.4,333321.4,3333.214,263508291.39764,1,okx:BTC-USDT-SWAP:1778875200000
2026-05-16T00:00:00Z,1778889600000,BTCUSDT,79082.4,79197.4,78978.2,79053.5,367479.42,3674.7942,290693349.69258,1,okx:BTC-USDT-SWAP:1778889600000
2026-05-16T04:00:00Z,1778904000000,BTCUSDT,79053.6,79100,78002,78333.4,1446585.77,14465.8577,1136208902.50384,1,okx:BTC-USDT-SWAP:1778904000000
2026-05-16T08:00:00Z,1778918400000,BTCUSDT,78333.4,78499.9,77600,78055.2,1667093.68,16670.9368,1300739078.4988,1,okx:BTC-USDT-SWAP:1778918400000
2026-05-16T12:00:00Z,1778932800000,BTCUSDT,78055.3,78324.3,77807.2,78200,781563.41,7815.6341,610023892.47306,1,okx:BTC-USDT-SWAP:1778932800000
2026-05-16T16:00:00Z,1778947200000,BTCUSDT,78200.1,78337.4,78078.1,78226.7,404523.53,4045.2353,316382023.065,1,okx:BTC-USDT-SWAP:1778947200000
2026-05-16T20:00:00Z,1778961600000,BTCUSDT,78226.8,78288.7,78089.3,78106.9,280162.37,2801.6237,219114659.66869,1,okx:BTC-USDT-SWAP:1778961600000
2026-05-17T00:00:00Z,1778976000000,BTCUSDT,78106.9,78208,77672.4,77991.6,793735.34,7937.3534,618339976.0999,1,okx:BTC-USDT-SWAP:1778976000000
2026-05-17T04:00:00Z,1778990400000,BTCUSDT,77991.6,78285.4,77964,78149,454096.15,4540.9615,354721917.55031,1,okx:BTC-USDT-SWAP:1778990400000
2026-05-17T08:00:00Z,1779004800000,BTCUSDT,78148.9,78571.4,77996.8,78369,757665.85,7576.6585,593362321.56208,1,okx:BTC-USDT-SWAP:1779004800000
2026-05-17T12:00:00Z,1779019200000,BTCUSDT,78369,78520.3,77777,78003.6,768510.94,7685.1094,600257893.08626,1,okx:BTC-USDT-SWAP:1779019200000
2026-05-17T16:00:00Z,1779033600000,BTCUSDT,78003.6,78432.8,77811.5,78369.1,534680.31,5346.8031,417469060.27094,1,okx:BTC-USDT-SWAP:1779033600000
2026-05-17T20:00:00Z,1779048000000,BTCUSDT,78369,78449,76633.3,77415,1922906.31,19229.0631,1490352232.99363,1,okx:BTC-USDT-SWAP:1779048000000
2026-05-18T00:00:00Z,1779062400000,BTCUSDT,77415,77444.8,76666,76896.9,1649018.02,16490.1802,1269507072.58098,1,okx:BTC-USDT-SWAP:1779062400000
2026-05-18T04:00:00Z,1779076800000,BTCUSDT,76896.9,77055.7,76535.8,77036.9,1194637.61,11946.3761,918151929.65085,1,okx:BTC-USDT-SWAP:1779076800000
